"row","column","well_index","Condition","N_cells","mean_dist","median_dist","close_alleles"
9,19,"I19","c7, Light",2788,0.643808582829025,0.537950312199642,0.157723577235772
9,5,"I5","c7, Dark",3458,0.781227356777931,0.711753015651619,0.0932352941176471
