"row","column","well_index","Condition","N_cells","mean_dist","median_dist","close_alleles"
8,13,"H13","Ctrl",2166,0.536936967392606,0.494398043340282,0.183966909592279
9,13,"I13","gRNA",2381,0.455115592215371,0.390294185939273,0.306520960229308
